,Unnamed: 0,Weekday,Race,Rank,Number,Distance,Meeting Name 2,Fixed Open Price,Finishing Position,Betting Status,Number of runners,Fixed Open Price Order,weatherCondition,trackCondition
42943,42943,1,7,4,9,1600,146,2,1,2,10,2,0,2
42944,42944,1,7,1,5,1600,146,2,0,1,10,4,0,2
42945,42945,1,7,2,5,1600,146,2,0,1,10,4,0,2
42946,42946,1,8,4,8,1400,146,2,3,2,15,9,0,2
42947,42947,1,8,2,5,1400,146,2,0,1,15,13,0,2
42948,42948,1,8,1,4,1400,146,2,1,2,15,8,0,2
42949,42949,1,8,5,1,1400,146,2,0,1,15,12,0,2
42950,42950,1,8,3,7,1400,146,2,4,1,15,10,0,2
42951,42951,1,1,2,1,1100,173,2,0,1,5,4,0,2
42952,42952,1,1,5,5,1100,173,2,3,1,5,5,0,2
42953,42953,1,1,1,2,1100,173,2,1,2,5,2,0,2
42954,42954,1,1,3,3,1100,173,2,4,1,5,3,0,2
42955,42955,1,1,4,4,1100,173,2,2,2,5,1,0,2
42956,42956,1,2,2,1,1300,173,2,3,1,6,2,0,2
42957,42957,1,2,3,5,1300,173,2,0,1,6,3,0,2
42958,42958,1,2,1,2,1300,173,2,4,1,6,4,0,2
42959,42959,1,2,5,4,1300,173,2,1,2,6,1,0,2
42960,42960,1,2,4,3,1300,173,2,0,1,6,5,0,2
42961,42961,1,3,4,3,1300,173,2,0,1,8,3,0,2
42962,42962,1,3,3,8,1300,173,2,0,1,8,6,0,2
42963,42963,1,3,1,1,1300,173,2,1,2,8,1,0,2
42964,42964,1,3,5,2,1300,173,2,3,2,8,4,0,2
42965,42965,1,3,2,4,1300,173,2,2,2,8,2,0,2
42966,42966,1,4,3,2,1500,173,2,1,2,9,1,0,2
42967,42967,1,4,4,5,1500,173,2,4,1,9,3,0,2
42968,42968,1,4,2,4,1500,173,2,2,2,9,2,0,2
42969,42969,1,4,5,1,1500,173,2,0,1,9,6,0,2
42970,42970,1,4,1,8,1500,173,2,3,2,9,4,0,2
42971,42971,1,5,4,3,1100,173,2,1,2,10,2,0,2
42972,42972,1,5,3,7,1100,173,2,0,1,10,6,0,2
42973,42973,1,5,2,2,1100,173,2,0,1,10,8,0,2
42974,42974,1,5,5,4,1100,173,2,2,2,10,4,0,2
42975,42975,1,5,1,6,1100,173,2,0,1,10,3,0,2
42976,42976,1,6,1,2,1100,173,2,0,0,8,3,0,2
42977,42977,1,6,3,1,1100,173,2,0,1,8,6,0,2
42978,42978,1,6,5,8,1100,173,2,0,1,8,2,0,2
42979,42979,1,6,2,3,1100,173,2,1,2,8,1,0,2
42980,42980,1,6,4,7,1100,173,2,0,1,8,5,0,2
42981,42981,1,7,1,2,1500,173,2,4,1,9,2,0,2
42982,42982,1,7,3,1,1500,173,2,0,1,9,8,0,2
42983,42983,1,7,2,3,1500,173,2,0,1,9,7,0,2
42984,42984,1,7,4,8,1500,173,2,0,1,9,1,0,2
42985,42985,1,7,5,4,1500,173,2,3,2,9,3,0,2
42986,42986,1,8,4,6,1920,173,2,0,0,8,6,0,2
42987,42987,1,8,1,2,1920,173,2,1,2,8,2,0,2
42988,42988,1,8,5,1,1920,173,2,0,1,8,6,0,2
42989,42989,1,8,3,3,1920,173,2,2,2,8,4,0,2
42990,42990,1,8,2,4,1920,173,2,3,2,8,3,0,2
42991,42991,2,1,3,4,1200,8,2,1,2,11,7,3,3
42992,42992,2,1,5,1,1200,8,2,0,1,11,16,3,3
42993,42993,2,1,2,2,1200,8,2,0,1,11,9,3,3
42994,42994,2,1,4,11,1200,8,2,0,1,11,12,3,3
42995,42995,2,1,1,12,1200,8,2,2,2,11,4,3,3
42996,42996,2,2,1,5,1200,8,2,0,1,9,3,3,3
42997,42997,2,2,2,10,1200,8,2,4,1,9,4,3,3
42998,42998,2,2,4,6,1200,8,2,4,1,9,7,3,3
42999,42999,2,2,5,2,1200,8,2,3,2,9,9,3,3
43000,43000,2,2,3,7,1200,8,2,0,1,9,6,3,3
43001,43001,2,3,5,10,1200,8,2,3,2,11,4,3,3
43002,43002,2,3,4,1,1200,8,2,0,1,11,2,3,3
43003,43003,2,3,1,4,1200,8,2,1,2,11,1,3,3
43004,43004,2,3,3,7,1200,8,2,0,1,11,3,3,3
43005,43005,2,3,2,12,1200,8,2,0,1,11,4,3,3
43006,43006,2,4,4,6,1600,8,2,0,1,8,5,3,3
43007,43007,2,4,2,1,1600,8,2,3,2,8,3,3,3
43008,43008,2,4,3,5,1600,8,2,1,2,8,4,3,3
43009,43009,2,4,1,10,1600,8,2,4,1,8,2,3,3
43010,43010,2,4,5,12,1600,8,2,2,2,8,6,3,3
43011,43011,2,5,1,12,2000,8,2,0,1,11,1,3,3
43012,43012,2,5,3,1,2000,8,2,4,1,11,2,3,3
43013,43013,2,5,4,5,2000,8,2,3,2,11,4,3,3
43014,43014,2,5,2,6,2000,8,2,0,1,11,3,3,3
43015,43015,2,5,5,11,2000,8,2,0,1,11,4,3,3
43016,43016,2,6,1,3,2000,8,2,0,1,11,5,3,3
43017,43017,2,6,3,8,2000,8,2,2,2,11,2,3,3
43018,43018,2,6,5,2,2000,8,2,0,1,11,6,3,3
43019,43019,2,6,4,5,2000,8,2,1,2,11,4,3,3
43020,43020,2,6,2,1,2000,8,2,0,0,11,2,3,3
43021,43021,2,7,1,1,1600,8,2,2,2,9,6,3,3
43022,43022,2,7,2,3,1600,8,2,0,1,9,3,3,3
43023,43023,2,7,4,13,1600,8,2,3,2,9,3,3,3
43024,43024,2,7,3,9,1600,8,2,0,1,9,2,3,3
43025,43025,2,7,5,8,1600,8,2,4,1,9,5,3,3
43026,43026,2,8,3,7,1000,8,2,0,1,12,12,3,3
43027,43027,2,8,2,12,1000,8,2,0,1,12,13,3,3
43028,43028,2,8,5,5,1000,8,2,3,2,12,8,3,3
43029,43029,2,8,1,13,1000,8,2,0,1,12,4,3,3
43030,43030,2,8,4,10,1000,8,2,1,2,12,3,3,3
43031,43031,2,9,4,4,1200,8,2,0,1,8,8,3,3
43032,43032,2,9,5,12,1200,8,2,0,1,8,16,3,3
43033,43033,2,9,3,13,1200,8,2,1,2,8,6,3,3
43034,43034,2,9,1,3,1200,8,2,0,1,8,11,3,3
43035,43035,2,9,2,7,1200,8,2,3,2,8,7,3,3
43036,43036,2,1,3,7,900,39,2,2,2,9,5,3,2
43037,43037,2,1,1,3,900,39,1,1,2,9,2,3,2
43038,43038,2,1,2,2,900,39,2,3,2,9,3,3,2
43039,43039,2,1,5,5,900,39,2,0,1,9,8,3,2
43040,43040,2,1,4,9,900,39,2,0,1,9,9,3,2
43041,43041,2,2,1,12,1200,39,2,3,2,12,5,3,2
43042,43042,2,2,5,11,1200,39,2,0,1,12,8,3,2
43043,43043,2,2,2,1,1200,39,2,0,1,12,6,3,2
43044,43044,2,2,3,6,1200,39,2,0,1,12,9,3,2
43045,43045,2,2,4,7,1200,39,2,2,2,12,10,3,2
43046,43046,2,3,5,7,1400,39,2,0,1,11,11,3,2
43047,43047,2,3,1,2,1400,39,2,1,2,11,4,3,2
43048,43048,2,3,3,9,1400,39,2,3,2,11,3,3,2
43049,43049,2,3,4,9,1400,39,2,3,2,11,3,3,2
43050,43050,2,3,2,3,1400,39,2,2,2,11,7,3,2
43051,43051,2,4,2,5,1600,39,2,4,1,13,2,3,2
43052,43052,2,4,3,7,1600,39,2,0,1,13,5,3,2
43053,43053,2,4,5,11,1600,39,2,0,1,13,6,3,2
43054,43054,2,4,1,3,1600,39,2,0,1,13,3,3,2
43055,43055,2,4,4,13,1600,39,2,1,2,13,3,3,2
43056,43056,2,5,1,11,1300,39,2,0,1,12,5,3,2
43057,43057,2,5,4,6,1300,39,2,3,2,12,4,3,2
43058,43058,2,5,2,7,1300,39,2,0,1,12,12,3,2
43059,43059,2,5,5,8,1300,39,2,2,2,12,9,3,2
43060,43060,2,5,3,1,1300,39,2,0,1,12,5,3,2
43061,43061,2,6,5,7,1300,39,2,3,2,14,12,3,2
43062,43062,2,6,1,3,1300,39,2,0,1,14,9,3,2
43063,43063,2,6,2,1,1300,39,2,2,2,14,5,3,2
43064,43064,2,6,4,5,1300,39,2,0,1,14,8,3,2
43065,43065,2,6,3,6,1300,39,2,0,1,14,13,3,2
43066,43066,2,7,4,6,1000,39,2,0,1,9,2,3,2
43067,43067,2,7,3,5,1000,39,2,3,2,9,5,3,2
43068,43068,2,7,5,2,1000,39,2,0,1,9,5,3,2
43069,43069,2,7,2,1,1000,39,2,4,1,9,1,3,2
43070,43070,2,7,1,3,1000,39,2,1,2,9,4,3,2
43071,43071,2,1,2,7,1500,110,2,1,2,12,1,0,2
43072,43072,2,1,4,9,1500,110,2,0,1,12,7,0,2
43073,43073,2,1,3,6,1500,110,2,0,1,12,3,0,2
43074,43074,2,1,5,1,1500,110,2,0,1,12,5,0,2
43075,43075,2,1,1,11,1500,110,2,3,2,12,2,0,2
43076,43076,2,2,2,4,1450,110,2,0,1,8,2,0,2
43077,43077,2,2,5,7,1450,110,2,0,1,8,7,0,2
43078,43078,2,2,3,5,1450,110,2,1,2,8,4,0,2
43079,43079,2,2,4,1,1450,110,2,2,2,8,5,0,2
43080,43080,2,2,1,2,1450,110,2,4,1,8,3,0,2
43081,43081,2,3,2,5,900,110,2,0,1,10,4,0,2
43082,43082,2,3,4,4,900,110,2,3,2,10,7,0,2
43083,43083,2,3,5,13,900,110,2,0,1,10,12,0,2
43084,43084,2,3,1,15,900,110,2,1,2,10,9,0,2
43085,43085,2,3,3,17,900,110,2,2,2,10,6,0,2
43086,43086,2,4,2,11,1300,110,2,0,1,12,4,0,2
43087,43087,2,4,1,1,1300,110,1,1,2,12,3,0,2
43088,43088,2,4,3,4,1300,110,2,3,2,12,5,0,2
43089,43089,2,4,4,6,1300,110,2,4,1,12,10,0,2
43090,43090,2,4,5,9,1300,110,2,0,1,12,12,0,2
43091,43091,2,5,3,3,1300,110,2,1,2,12,5,0,2
43092,43092,2,5,2,5,1300,110,2,2,2,12,2,0,2
43093,43093,2,5,1,2,1300,110,2,0,1,12,12,0,2
43094,43094,2,5,5,13,1300,110,2,0,1,12,7,0,2
43095,43095,2,5,4,10,1300,110,2,0,1,12,6,0,2
43096,43096,2,6,3,5,1770,110,2,1,2,12,6,0,2
43097,43097,2,6,5,13,1770,110,2,0,1,12,14,0,2
43098,43098,2,6,2,4,1770,110,2,0,1,12,3,0,2
43099,43099,2,6,4,10,1770,110,2,3,2,12,5,0,2
43100,43100,2,6,1,1,1770,110,2,4,1,12,2,0,2
43101,43101,2,7,4,6,1000,110,2,0,1,10,15,0,2
43102,43102,2,7,1,13,1000,110,2,3,2,10,11,0,2
43103,43103,2,7,5,2,1000,110,2,0,1,10,5,0,2
43104,43104,2,7,2,9,1000,110,2,2,2,10,6,0,2
43105,43105,2,7,3,11,1000,110,2,0,1,10,18,0,2
43106,43106,3,1,5,3,1660,103,2,2,2,10,8,3,3
43107,43107,3,1,2,7,1660,103,2,1,2,10,1,3,3
43108,43108,3,1,4,8,1660,103,2,0,1,10,5,3,3
43109,43109,3,1,3,2,1660,103,2,3,2,10,2,3,3
43110,43110,3,1,1,1,1660,103,2,0,1,10,4,3,3
43111,43111,3,2,5,8,1435,103,2,0,1,11,4,3,3
43112,43112,3,2,2,2,1435,103,2,4,1,11,5,3,3
43113,43113,3,2,3,7,1435,103,2,2,2,11,7,3,3
43114,43114,3,2,4,1,1435,103,2,0,1,11,8,3,3
43115,43115,3,2,1,4,1435,103,2,1,2,11,2,3,3
43116,43116,3,3,2,1,1020,103,2,0,0,7,2,3,3
43117,43117,3,3,3,5,1020,103,2,4,1,7,6,3,3
43118,43118,3,3,1,3,1020,103,2,2,2,7,1,3,3
43119,43119,3,3,4,2,1020,103,2,0,1,7,4,3,3
43120,43120,3,3,5,6,1020,103,2,3,2,7,5,3,3
43121,43121,3,4,4,6,930,103,2,2,2,10,10,3,3
43122,43122,3,4,1,4,930,103,2,0,1,10,4,3,3
43123,43123,3,4,2,3,930,103,2,3,2,10,5,3,3
43124,43124,3,4,3,2,930,103,2,4,1,10,8,3,3
43125,43125,3,4,5,5,930,103,2,0,1,10,7,3,3
43126,43126,3,5,1,4,1435,103,2,0,1,8,3,3,3
43127,43127,3,5,3,9,1435,103,2,0,1,8,10,3,3
43128,43128,3,5,2,5,1435,103,2,2,2,8,2,3,3
43129,43129,3,5,4,1,1435,103,2,0,1,8,8,3,3
43130,43130,3,5,5,6,1435,103,2,0,1,8,3,3,3
43131,43131,3,6,2,6,1435,103,2,2,2,13,2,3,3
43132,43132,3,6,5,11,1435,103,2,0,1,13,9,3,3
43133,43133,3,6,3,3,1435,103,2,0,1,13,1,3,3
43134,43134,3,6,1,1,1435,103,2,1,2,13,3,3,3
43135,43135,3,6,4,10,1435,103,2,4,1,13,7,3,3
43136,43136,3,7,4,4,1210,103,2,4,1,8,6,3,3
43137,43137,3,7,5,2,1210,103,2,0,1,8,10,3,3
43138,43138,3,7,2,3,1210,103,2,1,2,8,5,3,3
43139,43139,3,7,3,13,1210,103,2,3,2,8,8,3,3
43140,43140,3,7,1,14,1210,103,2,2,2,8,4,3,3
43141,43141,3,8,2,7,1210,103,2,0,1,13,8,3,3
43142,43142,3,8,4,9,1210,103,2,0,1,13,6,3,3
43143,43143,3,8,1,6,1210,103,2,4,1,13,6,3,3
43144,43144,3,8,5,12,1210,103,2,2,2,13,5,3,3
43145,43145,3,8,3,8,1210,103,2,0,1,13,2,3,3
43146,43146,3,1,4,4,1000,154,2,4,1,5,4,0,2
43147,43147,3,1,5,5,1000,154,2,0,1,5,5,0,2
43148,43148,3,1,3,1,1000,154,2,3,1,5,2,0,2
43149,43149,3,1,2,2,1000,154,2,2,2,5,3,0,2
43150,43150,3,1,1,3,1000,154,2,1,2,5,1,0,2
43151,43151,3,2,5,6,1200,154,2,0,1,8,4,0,2
43152,43152,3,2,3,10,1200,154,2,1,2,8,3,0,2
43153,43153,3,2,4,8,1200,154,2,0,1,8,4,0,2
43154,43154,3,2,1,2,1200,154,1,3,2,8,1,0,2
43155,43155,3,2,2,4,1200,154,2,4,1,8,2,0,2
43156,43156,3,3,1,6,1300,154,2,1,2,11,1,0,2
43157,43157,3,3,5,7,1300,154,2,0,1,11,7,0,2
43158,43158,3,3,2,3,1300,154,2,2,2,11,3,0,2
43159,43159,3,3,4,8,1300,154,2,0,1,11,5,0,2
43160,43160,3,3,3,2,1300,154,2,3,2,11,2,0,2
43161,43161,3,4,2,3,1609,154,2,0,1,8,4,0,2
43162,43162,3,4,4,6,1609,154,2,2,2,8,6,0,2
43163,43163,3,4,5,8,1609,154,2,4,1,8,8,0,2
43164,43164,3,4,3,1,1609,154,2,3,2,8,5,0,2
43165,43165,3,4,1,2,1609,154,2,1,2,8,2,0,2
43166,43166,3,5,2,5,1000,154,2,0,1,10,4,0,2
43167,43167,3,5,4,1,1000,154,2,3,2,10,5,0,2
43168,43168,3,5,5,2,1000,154,2,0,1,10,2,0,2
43169,43169,3,5,1,3,1000,154,2,1,2,10,3,0,2
43170,43170,3,5,3,8,1000,154,2,2,2,10,1,0,2
43171,43171,3,6,3,10,1200,154,2,0,1,12,7,0,2
43172,43172,3,6,5,4,1200,154,2,4,1,12,6,0,2
43173,43173,3,6,1,1,1200,154,2,2,2,12,3,0,2
43174,43174,3,6,2,2,1200,154,2,0,1,12,2,0,2
43175,43175,3,6,4,11,1200,154,2,0,1,12,11,0,2
43176,43176,3,7,3,2,1400,154,2,4,1,10,8,0,2
43177,43177,3,7,4,1,1400,154,2,1,2,10,2,0,2
43178,43178,3,7,1,6,1400,154,2,0,1,10,6,0,2
43179,43179,3,7,2,10,1400,154,2,3,2,10,5,0,2
43180,43180,3,7,5,11,1400,154,2,1,2,10,3,0,2
43181,43181,3,1,4,4,2000,160,2,3,2,8,3,0,2
43182,43182,3,1,5,3,2000,160,2,0,1,8,6,0,2
43183,43183,3,1,1,6,2000,160,1,1,2,8,1,0,2
43184,43184,3,1,3,1,2000,160,2,2,2,8,3,0,2
43185,43185,3,1,2,8,2000,160,2,4,1,8,2,0,2
43186,43186,3,2,1,5,1100,160,2,0,1,8,6,0,2
43187,43187,3,2,2,6,1100,160,2,2,2,8,8,0,2
43188,43188,3,2,4,3,1100,160,2,3,2,8,9,0,2
43189,43189,3,2,3,7,1100,160,2,1,2,8,7,0,2
43190,43190,3,2,5,10,1100,160,2,0,1,8,11,0,2
43191,43191,3,3,4,12,1000,160,2,3,2,11,6,0,2
43192,43192,3,3,2,2,1000,160,2,0,1,11,11,0,2
43193,43193,3,3,1,4,1000,160,2,0,1,11,7,0,2
43194,43194,3,3,5,3,1000,160,2,1,2,11,9,0,2
43195,43195,3,3,3,5,1000,160,2,0,1,11,10,0,2
43196,43196,3,4,5,15,1400,160,2,0,1,12,13,0,2
43197,43197,3,4,3,2,1400,160,2,0,1,12,10,0,2
43198,43198,3,4,4,9,1400,160,2,1,2,12,7,0,2
43199,43199,3,4,2,12,1400,160,2,2,2,12,4,0,2
43200,43200,3,4,1,14,1400,160,2,4,1,12,5,0,2
43201,43201,3,5,4,3,1400,160,2,0,1,10,12,0,2
43202,43202,3,5,3,8,1400,160,2,2,2,10,5,0,2
43203,43203,3,5,5,1,1400,160,2,1,2,10,4,0,2
43204,43204,3,5,1,4,1400,160,2,4,1,10,3,0,2
43205,43205,3,5,2,6,1400,160,2,0,1,10,8,0,2
43206,43206,3,6,1,11,1590,160,2,4,1,11,5,0,2
43207,43207,3,6,4,13,1590,160,2,0,1,11,9,0,2
43208,43208,3,6,2,8,1590,160,2,0,1,11,6,0,2
43209,43209,3,6,3,2,1590,160,2,2,2,11,4,0,2
43210,43210,3,6,5,14,1590,160,2,0,1,11,14,0,2
43211,43211,3,7,3,1,1170,160,2,0,1,11,12,0,2
43212,43212,3,7,5,4,1170,160,2,0,1,11,7,0,2
43213,43213,3,7,2,11,1170,160,2,0,1,11,8,0,2
43214,43214,3,7,1,2,1170,160,2,2,2,11,5,0,2
43215,43215,3,7,4,7,1170,160,2,1,2,11,4,0,2
43216,43216,3,8,5,2,1000,160,2,2,2,13,8,0,2
43217,43217,3,8,2,6,1000,160,2,0,1,13,7,0,2
43218,43218,3,8,4,16,1000,160,2,0,1,13,13,0,2
43219,43219,3,8,1,4,1000,160,2,1,2,13,6,0,2
43220,43220,3,8,3,15,1000,160,2,0,1,13,10,0,2
43221,43221,4,1,2,1,1300,14,2,2,2,6,5,3,4
43222,43222,4,1,4,2,1300,14,2,0,1,6,3,3,4
43223,43223,4,1,3,3,1300,14,2,3,1,6,4,3,4
43224,43224,4,1,5,4,1300,14,2,0,1,6,6,3,4
43225,43225,4,1,1,6,1300,14,2,1,2,6,1,3,4
43226,43226,4,2,4,1,1200,14,2,0,1,6,5,3,4
43227,43227,4,2,5,2,1200,14,2,1,2,6,3,3,4
43228,43228,4,2,2,3,1200,14,2,0,1,6,4,3,4
43229,43229,4,2,1,5,1200,14,2,2,2,6,1,3,4
43230,43230,4,2,3,6,1200,14,2,3,1,6,2,3,4
43231,43231,4,3,2,5,1200,14,2,0,1,6,5,3,4
43232,43232,4,3,3,3,1200,14,2,4,1,6,4,3,4
43233,43233,4,3,4,1,1200,14,2,2,2,6,3,3,4
43234,43234,4,3,5,2,1200,14,2,1,2,6,1,3,4
43235,43235,4,3,1,4,1200,14,1,3,1,6,1,3,4
43236,43236,4,4,2,3,1650,14,2,0,1,6,1,3,4
43237,43237,4,4,3,2,1650,14,2,3,1,6,5,3,4
43238,43238,4,4,4,6,1650,14,2,1,2,6,4,3,4
43239,43239,4,4,1,1,1650,14,2,2,2,6,2,3,4
43240,43240,4,4,5,5,1650,14,2,0,0,6,6,3,4
43241,43241,4,5,4,4,1400,14,2,0,1,8,4,3,4
43242,43242,4,5,3,1,1400,14,2,3,2,8,3,3,4
43243,43243,4,5,2,2,1400,14,2,0,1,8,2,3,4
43244,43244,4,5,1,3,1400,14,2,1,2,8,1,3,4
43245,43245,4,5,5,5,1400,14,2,0,1,8,7,3,4
43246,43246,4,6,2,3,2000,14,2,2,2,8,1,3,4
43247,43247,4,6,3,4,2000,14,2,1,2,8,8,3,4
43248,43248,4,6,5,8,2000,14,2,0,1,8,5,3,4
43249,43249,4,6,4,5,2000,14,2,0,1,8,3,3,4
43250,43250,4,6,1,1,2000,14,2,4,1,8,2,3,4
43251,43251,4,7,1,5,1000,14,2,0,1,10,8,3,4
43252,43252,4,7,2,1,1000,14,2,0,1,10,6,3,4
43253,43253,4,7,4,2,1000,14,2,2,2,10,1,3,4
43254,43254,4,7,3,3,1000,14,2,4,1,10,6,3,4
43255,43255,4,7,5,9,1000,14,2,0,1,10,9,3,4
43256,43256,4,1,4,1,1200,41,2,3,2,11,4,0,4
43257,43257,4,1,5,4,1200,41,2,2,2,11,5,0,4
43258,43258,4,1,3,5,1200,41,2,4,1,11,3,0,4
43259,43259,4,1,2,7,1200,41,2,1,2,11,2,0,4
43260,43260,4,1,1,12,1200,41,2,0,1,11,1,0,4
43261,43261,4,2,3,3,1400,41,2,4,1,13,7,0,4
43262,43262,4,2,2,7,1400,41,2,3,2,13,2,0,4
43263,43263,4,2,5,8,1400,41,2,0,1,13,11,0,4
43264,43264,4,2,1,13,1400,41,2,1,2,13,1,0,4
43265,43265,4,2,4,4,1400,41,2,0,1,13,5,0,4
43266,43266,4,3,1,3,1400,41,2,4,1,12,4,0,4
43267,43267,4,3,3,1,1400,41,2,0,1,12,2,0,4
43268,43268,4,3,4,6,1400,41,2,0,1,12,10,0,4
43269,43269,4,3,5,7,1400,41,2,2,2,12,7,0,4
43270,43270,4,3,2,12,1400,41,2,1,2,12,1,0,4
43271,43271,4,4,3,8,1600,41,2,0,1,11,4,0,4
43272,43272,4,4,5,6,1600,41,2,0,1,11,6,0,4
43273,43273,4,4,1,7,1600,41,2,0,1,11,1,0,4
43274,43274,4,4,2,3,1600,41,2,1,2,11,3,0,4
43275,43275,4,4,4,10,1600,41,2,3,2,11,8,0,4
43276,43276,4,5,5,8,2080,41,2,2,2,9,8,0,4
43277,43277,4,5,4,6,2080,41,2,0,1,9,7,0,4
43278,43278,4,5,3,5,2080,41,2,0,1,9,2,0,4
43279,43279,4,5,1,1,2080,41,2,1,2,9,5,0,4
43280,43280,4,5,2,3,2080,41,2,0,1,9,3,0,4
43281,43281,4,6,5,1,1200,41,2,1,2,12,7,0,4
43282,43282,4,6,1,2,1200,41,2,0,1,12,11,0,4
43283,43283,4,6,4,7,1200,41,2,4,1,12,1,0,4
43284,43284,4,6,3,9,1200,41,2,0,1,12,9,0,4
43285,43285,4,6,2,12,1200,41,2,0,1,12,5,0,4
43286,43286,4,7,5,8,1200,41,2,0,1,9,6,0,4
43287,43287,4,7,2,6,1200,41,2,0,1,9,10,0,4
43288,43288,4,7,3,11,1200,41,2,4,1,9,3,0,4
43289,43289,4,7,4,2,1200,41,2,1,2,9,2,0,4
43290,43290,4,7,1,3,1200,41,2,3,2,9,4,0,4
43291,43291,4,8,2,1,1000,41,2,0,1,11,8,0,4
43292,43292,4,8,5,9,1000,41,2,4,1,11,5,0,4
43293,43293,4,8,1,10,1000,41,2,3,2,11,4,0,4
43294,43294,4,8,4,5,1000,41,2,1,2,11,7,0,4
43295,43295,4,8,3,6,1000,41,2,2,2,11,3,0,4
43296,43296,4,1,1,5,1350,47,2,2,2,7,1,0,2
43297,43297,4,1,4,1,1350,47,2,4,1,7,2,0,2
43298,43298,4,1,3,3,1350,47,2,3,1,7,4,0,2
43299,43299,4,1,5,2,1350,47,2,1,2,7,6,0,2
43300,43300,4,1,2,4,1350,47,2,0,1,7,3,0,2
43301,43301,4,2,5,5,1050,47,2,4,1,11,3,0,2
43302,43302,4,2,3,4,1050,47,2,0,1,11,2,0,2
43303,43303,4,2,4,12,1050,47,2,0,1,11,5,0,2
43304,43304,4,2,1,2,1050,47,2,2,2,11,3,0,2
43305,43305,4,2,2,3,1050,47,2,3,2,11,6,0,2
43306,43306,4,3,2,3,1640,47,2,4,1,8,3,0,2
43307,43307,4,3,4,6,1640,47,2,0,1,8,5,0,2
43308,43308,4,3,1,5,1640,47,2,3,2,8,5,0,2
43309,43309,4,3,3,1,1640,47,2,1,2,8,1,0,2
43310,43310,4,3,5,7,1640,47,2,0,1,8,2,0,2
43311,43311,4,4,4,3,1110,47,2,1,2,5,6,0,2
43312,43312,4,4,3,1,1110,47,2,2,2,5,8,0,2
43313,43313,4,4,5,9,1110,47,2,0,1,5,9,0,2
43314,43314,4,4,2,8,1110,47,2,3,1,5,7,0,2
43315,43315,4,4,1,6,1110,47,1,4,1,5,5,0,2
43316,43316,4,5,4,2,1640,47,2,2,2,10,7,0,2
43317,43317,4,5,1,5,1640,47,2,0,1,10,4,0,2
43318,43318,4,5,5,1,1640,47,2,3,2,10,5,0,2
43319,43319,4,5,3,6,1640,47,2,1,2,10,3,0,2
43320,43320,4,5,2,10,1640,47,2,4,1,10,2,0,2
43321,43321,4,6,3,5,1350,47,2,4,1,7,6,0,2
43322,43322,4,6,5,8,1350,47,2,1,2,7,7,0,2
43323,43323,4,6,2,2,1350,47,2,0,1,7,3,0,2
43324,43324,4,6,1,3,1350,47,2,3,1,7,4,0,2
43325,43325,4,6,4,4,1350,47,2,2,2,7,5,0,2
43326,43326,4,7,3,3,1350,47,2,1,2,8,1,0,2
43327,43327,4,7,4,1,1350,47,2,2,2,8,10,0,2
43328,43328,4,7,1,6,1350,47,2,4,1,8,4,0,2
43329,43329,4,7,2,4,1350,47,2,0,1,8,3,0,2
43330,43330,4,7,5,8,1350,47,2,0,1,8,6,0,2
43331,43331,4,8,1,7,1200,47,2,0,1,10,4,0,2
43332,43332,4,8,2,1,1200,47,2,2,2,10,3,0,2
43333,43333,4,8,5,9,1200,47,2,0,1,10,11,0,2
43334,43334,4,8,3,2,1200,47,2,4,1,10,7,0,2
43335,43335,4,8,4,10,1200,47,2,1,2,10,10,0,2
43336,43336,4,1,4,5,2132,57,2,2,2,6,4,0,2
43337,43337,4,1,2,2,2132,57,2,1,2,6,6,0,2
43338,43338,4,1,3,6,2132,57,2,3,1,6,5,0,2
43339,43339,4,1,5,1,2132,57,2,4,1,6,2,0,2
43340,43340,4,1,1,3,2132,57,2,0,1,6,1,0,2
43341,43341,4,2,1,5,1732,57,2,4,1,9,6,0,2
43342,43342,4,2,4,8,1732,57,2,0,1,9,9,0,2
43343,43343,4,2,3,7,1732,57,2,0,1,9,8,0,2
43344,43344,4,2,2,3,1732,57,2,2,2,9,12,0,2
43345,43345,4,2,5,6,1732,57,2,1,2,9,11,0,2
43346,43346,4,3,3,3,1200,57,2,0,1,10,10,0,2
43347,43347,4,3,2,1,1200,57,2,1,2,10,9,0,2
43348,43348,4,3,4,6,1200,57,2,2,2,10,8,0,2
43349,43349,4,3,1,7,1200,57,2,0,1,10,6,0,2
43350,43350,4,3,5,4,1200,57,2,3,2,10,7,0,2
43351,43351,4,4,1,6,1200,57,2,0,1,9,2,0,2
43352,43352,4,4,5,1,1200,57,2,4,1,9,3,0,2
43353,43353,4,4,2,5,1200,57,2,3,2,9,4,0,2
43354,43354,4,4,4,7,1200,57,2,1,2,9,7,0,2
43355,43355,4,4,3,10,1200,57,2,0,1,9,5,0,2
43356,43356,4,5,5,6,1732,57,2,4,1,9,4,0,2
43357,43357,4,5,3,3,1732,57,2,3,2,9,3,0,2
43358,43358,4,5,2,5,1732,57,2,1,2,9,2,0,2
43359,43359,4,5,4,9,1732,57,2,0,1,9,7,0,2
43360,43360,4,5,1,1,1732,57,2,2,2,9,1,0,2
43361,43361,4,6,3,5,1522,57,2,3,2,9,7,0,2
43362,43362,4,6,1,10,1522,57,2,1,2,9,6,0,2
43363,43363,4,6,2,4,1522,57,2,2,2,9,4,0,2
